ADM3_NAME,CODE_NEW,ADM1_NAME_max,ADM2_NAME_max,composite_score,dependency_rate,unemployment_rate,dependency_rate_join_key,unemployment_rate_join_key,CODE_max,CODE_min,MOHAFAZA_1_max,coping10_pred,coping11_pred,coping12_pred,coping14_pred,coping1_pred,coping2_pred,coping3_pred,coping4_pred,coping5_pred,coping6_pred,coping7_pred,coping8_pred,coping97_pred,coping98_pred,coping99_pred,coping9_pred
Kfar Melki Aakkar,101083,Akkar,Akkar,0.028805607,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kfar Melki Aakkar,101083,Akkar,Akkar,0.028805607,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Khirbet Er Remmane,101089,Akkar,Akkar,0.053824415,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Khirbet Er Remmane,101089,Akkar,Akkar,0.053824415,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Khreibet Aakkar,101090,North,Minie-Danniye,0.057274627,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Khreibet Ej-Jindi,101091,Akkar,Akkar,0.062595458,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Khreibet Ej-Jindi,101091,Akkar,Akkar,0.062595458,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Khreibet Ej-Jindi,101091,Akkar,Akkar,0.062595458,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kouachra,101095,Akkar,Akkar,0.057310397,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kouachra,101095,Akkar,Akkar,0.057310397,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Machha,101098,Akkar,Akkar,0.02980806,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Machha,101098,Akkar,Akkar,0.02980806,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Machha,101098,Akkar,Akkar,0.02980806,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Machta Hammoud,101099,Akkar,Akkar,0.053846623,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Machta Hammoud,101099,Akkar,Akkar,0.053846623,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Majdel Akkar,101101,Akkar,Akkar,0.029379648,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Mar Touma,101102,Akkar,Akkar,0.070357807,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mar Touma,101102,Akkar,Akkar,0.070357807,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
MassaaoudiyT,101104,Akkar,Akkar,0.062234568,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
MassaaoudiyT,101104,Akkar,Akkar,0.062234568,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
MassaaoudiyT,101104,Akkar,Akkar,0.062234568,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
MassaaoudiyT,101104,Akkar,Akkar,0.062234568,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
MassaaoudiyT,101104,Akkar,Akkar,0.062234568,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
MassaaoudiyT,101104,Akkar,Akkar,0.062234568,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
MassaaoudiyT,101104,Akkar,Akkar,0.062234568,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mazareaa Jabal Akroum,101105,Akkar,Akkar,0.151579396,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mazareaa Jabal Akroum,101105,Akkar,Akkar,0.151579396,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mazareaa Jabal Akroum,101105,Akkar,Akkar,0.151579396,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mazareaa Jabal Akroum,101105,Baalbek-Hermel,Hermel,0.151579396,55.8,10.2,ADM1_NAME_max,ADM2_NAME_max,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mazareaa Jabal Akroum,101105,Akkar,Akkar,0.151579396,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mazareaa Jabal Akroum,101105,North,Minie-Danniye,0.151579396,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mazareaa Jabal Akroum,101105,Baalbek-Hermel,Hermel,0.151579396,55.8,10.2,ADM1_NAME_max,ADM2_NAME_max,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mhammaret,101109,North,Minie-Danniye,0.08739385,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Michmich Aakkar,101110,North,Minie-Danniye,0.039296765,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,1,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Michmich Aakkar,101110,North,Minie-Danniye,0.039296765,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,1,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Minyara,101112,Akkar,Akkar,0.054827077,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mounjez,101113,Akkar,Akkar,0.064636342,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mounjez,101113,Akkar,Akkar,0.064636342,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mounjez,101113,Akkar,Akkar,0.064636342,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mounjez,101113,Akkar,Akkar,0.064636342,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mounjez,101113,Akkar,Akkar,0.064636342,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mounjez,101113,Akkar,Akkar,0.064636342,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mounjez,101113,Akkar,Akkar,0.064636342,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mounjez,101113,Akkar,Akkar,0.064636342,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mqaiteaa,101114,Akkar,Akkar,0.059173874,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Msalla,101115,Akkar,Akkar,0.028314905,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qaabrine,101121,Akkar,Akkar,0.053745731,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qabaait,101122,North,Minie-Danniye,0.053470467,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qabaait,101122,North,Minie-Danniye,0.053470467,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qabaait,101122,North,Minie-Danniye,0.053470467,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qachlaq,101123,Akkar,Akkar,0.111883557,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qachlaq,101123,Akkar,Akkar,0.111883557,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qachlaq,101123,Akkar,Akkar,0.111883557,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qachlaq,101123,Akkar,Akkar,0.111883557,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qachlaq,101123,Akkar,Akkar,0.111883557,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qarha Aakkar,101126,Akkar,Akkar,0.053711619,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Qarha Aakkar,101126,Akkar,Akkar,0.053711619,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Qleiaat Aakkar,101129,Akkar,Akkar,0.072518794,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qleiaat Aakkar,101129,Akkar,Akkar,0.072518794,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qornet Aakkar,101131,Akkar,Akkar,0.054310811,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qoubber Chamra,101132,Akkar,Akkar,0.078742023,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qoubber Chamra,101132,Akkar,Akkar,0.078742023,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qraiyat,101133,Akkar,Akkar,0.053951967,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
RahbT,101135,Akkar,Akkar,0.053762233,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
RahbT,101135,Akkar,Akkar,0.053762233,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
RahbT,101135,Akkar,Akkar,0.053762233,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Rihaniyet Aakkar,101136,Akkar,Akkar,0.053750586,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Saadine,101139,Akkar,Akkar,0.054400005,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
SammouniyT,101143,Akkar,Akkar,0.059069352,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
SammouniyT,101143,Akkar,Akkar,0.059069352,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Sfinet Ed-Draib,101147,Akkar,Akkar,0.028994246,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sfinet Ed-Draib,101147,Akkar,Akkar,0.028994246,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Srar,101150,Akkar,Akkar,0.053791724,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Srar,101150,Akkar,Akkar,0.053791724,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Tall Aabbas El-Gharbi,101152,Akkar,Akkar,0.081366314,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Tall Hmayra,101154,Akkar,Akkar,0.072753482,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Tall Hmayra,101154,Akkar,Akkar,0.072753482,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Tall Hmayra,101154,Akkar,Akkar,0.072753482,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Tall Hmayra,101154,Akkar,Akkar,0.072753482,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Tall Meaayan Tall Kiri,101155,Akkar,Akkar,0.061448949,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Tall Meaayan Tall Kiri,101155,Akkar,Akkar,0.061448949,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Tleil,101159,Akkar,Akkar,0.053809245,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
litige,101168,Akkar,Akkar,0.126883727,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
litige,101168,Akkar,Akkar,0.126883727,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
litige,101168,Akkar,Akkar,0.126883727,57.4,9.3,ADM1_NAME_max,ADM2_NAME_max,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Aadous,201001,Baalbek-Hermel,Baalbek,0.136086361,55.8,11.1,ADM1_NAME_max,ADM2_NAME_max,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Aadous,201001,Baalbek-Hermel,Baalbek,0.136086361,55.8,11.1,ADM1_NAME_max,ADM2_NAME_max,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Aadous,201001,Baalbek-Hermel,Baalbek,0.136086361,55.8,11.1,ADM1_NAME_max,ADM2_NAME_max,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Aain Ej-Jaouz Baalbek,201004,Baalbek-Hermel,Baalbek,0.039135065,55.8,11.1,ADM1_NAME_max,ADM2_NAME_max,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aain Ej-Jaouz Baalbek,201004,Baalbek-Hermel,Baalbek,0.039135065,55.8,11.1,ADM1_NAME_max,ADM2_NAME_max,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aain Es-Siyaa Chadoura,201006,Baalbek-Hermel,Baalbek,0.053230904,55.8,11.1,ADM1_NAME_max,ADM2_NAME_max,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Aain Es-Siyaa Chadoura,201006,Baalbek-Hermel,Baalbek,0.053230904,55.8,11.1,ADM1_NAME_max,ADM2_NAME_max,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Aamchki,201007,Baalbek-Hermel,Baalbek,0.053101218,55.8,11.1,ADM1_NAME_max,ADM2_NAME_max,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Aarsal,201008,Baalbek-Hermel,Baalbek,0.065889216,55.8,11.1,ADM1_NAME_max,ADM2_NAME_max,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aarsal,201008,Baalbek-Hermel,Baalbek,0.065889216,55.8,11.1,ADM1_NAME_max,ADM2_NAME_max,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
